"","region","electores","percent_participacion","votos_emitidos","votos_validos","organizacion_politica","tipo_organizacion_politica","votos","percent_votos","year","vuelta"
"972","HUANCAVELICA",292708,0.77769996,227639,191375,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",2621,0.0137,"2018","1"
"973","HUANCAVELICA",292708,0.77769996,227639,191375,"VOTOS NULOS",NA,19865,0.1038,"2018","1"
"974","HUANCAVELICA",292708,0.77769996,227639,191375,"VOTOS EN BLANCO",NA,16399,0.08569,"2018","1"
"975","HUANUCO",564096,0.75238435,424417,343379,"AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO","MOVIMIENTO REGIONAL",60390,0.17587,"2018","1"
"976","HUANUCO",564096,0.75238435,424417,343379,"ACCION POPULAR","PARTIDO POLÍTICO",53865,0.15687,"2018","1"
"977","HUANUCO",564096,0.75238435,424417,343379,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",45062,0.13123,"2018","1"
"978","HUANUCO",564096,0.75238435,424417,343379,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",44051,0.12829,"2018","1"
"979","HUANUCO",564096,0.75238435,424417,343379,"MOVIMIENTO POLITICO CAMBIEMOS X HCO","MOVIMIENTO REGIONAL",41579,0.12109,"2018","1"
"980","HUANUCO",564096,0.75238435,424417,343379,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",21657,0.06307,"2018","1"
"981","HUANUCO",564096,0.75238435,424417,343379,"SOLIDARIDAD NACIONAL","PARTIDO POLÍTICO",19634,0.05718,"2018","1"
"982","HUANUCO",564096,0.75238435,424417,343379,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",15419,0.0449,"2018","1"
"983","HUANUCO",564096,0.75238435,424417,343379,"MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA","MOVIMIENTO REGIONAL",13648,0.03975,"2018","1"
"984","HUANUCO",564096,0.75238435,424417,343379,"MOVIMIENTO POLITICO HECHOS Y NO PALABRAS","MOVIMIENTO REGIONAL",10181,0.02965,"2018","1"
"985","HUANUCO",564096,0.75238435,424417,343379,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",6767,0.01971,"2018","1"
"986","HUANUCO",564096,0.75238435,424417,343379,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",4286,0.01248,"2018","1"
"987","HUANUCO",564096,0.75238435,424417,343379,"VAMOS PERU","PARTIDO POLÍTICO",2517,0.00733,"2018","1"
"988","HUANUCO",564096,0.75238435,424417,343379,"VOTOS EN BLANCO",NA,42588,0.12403,"2018","1"
"989","HUANUCO",564096,0.75238435,424417,343379,"VOTOS NULOS",NA,38450,0.11198,"2018","1"
"990","ICA",617671,0.85148728,525939,427832,"MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD","MOVIMIENTO REGIONAL",142042,0.332,"2018","1"
"991","ICA",617671,0.85148728,525939,427832,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",72783,0.17012,"2018","1"
"992","ICA",617671,0.85148728,525939,427832,"UNIDOS POR LA REGION","MOVIMIENTO REGIONAL",71624,0.16741,"2018","1"
"993","ICA",617671,0.85148728,525939,427832,"FUERZA POPULAR","PARTIDO POLÍTICO",61352,0.1434,"2018","1"
"994","ICA",617671,0.85148728,525939,427832,"ACCION POPULAR","PARTIDO POLÍTICO",27340,0.0639,"2018","1"
"995","ICA",617671,0.85148728,525939,427832,"UNION POR EL PERU","PARTIDO POLÍTICO",15972,0.03733,"2018","1"
"996","ICA",617671,0.85148728,525939,427832,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",15311,0.03579,"2018","1"
"997","ICA",617671,0.85148728,525939,427832,"VAMOS PERU","PARTIDO POLÍTICO",12858,0.03005,"2018","1"
"998","ICA",617671,0.85148728,525939,427832,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",8550,0.01998,"2018","1"
"999","ICA",617671,0.85148728,525939,427832,"VOTOS EN BLANCO",NA,50186,0.1173,"2018","1"
"1000","ICA",617671,0.85148728,525939,427832,"VOTOS NULOS",NA,47921,0.11201,"2018","1"
"1001","JUNIN",936888,0.77564874,726696,600598,"MOVIMIENTO POLITICO REGIONAL PERU LIBRE","MOVIMIENTO REGIONAL",221550,0.36888,"2018","1"
"1002","JUNIN",936888,0.77564874,726696,600598,"CAMINEMOS JUNTOS POR JUNIN","MOVIMIENTO REGIONAL",143535,0.23899,"2018","1"
"1003","JUNIN",936888,0.77564874,726696,600598,"MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN","MOVIMIENTO REGIONAL",92782,0.15448,"2018","1"
"1004","JUNIN",936888,0.77564874,726696,600598,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",36053,0.06003,"2018","1"
"1005","JUNIN",936888,0.77564874,726696,600598,"JUNIN SOSTENIBLE CON SU GENTE","MOVIMIENTO REGIONAL",30437,0.05068,"2018","1"
"1006","JUNIN",936888,0.77564874,726696,600598,"ACCION POPULAR","PARTIDO POLÍTICO",19470,0.03242,"2018","1"
"1007","JUNIN",936888,0.77564874,726696,600598,"UNION POR EL PERU","PARTIDO POLÍTICO",15652,0.02606,"2018","1"
"1008","JUNIN",936888,0.77564874,726696,600598,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",14161,0.02358,"2018","1"
"1009","JUNIN",936888,0.77564874,726696,600598,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",13992,0.0233,"2018","1"
"1010","JUNIN",936888,0.77564874,726696,600598,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",4690,0.00781,"2018","1"
"1011","JUNIN",936888,0.77564874,726696,600598,"TODOS POR EL PERU","PARTIDO POLÍTICO",4297,0.00715,"2018","1"
"1012","JUNIN",936888,0.77564874,726696,600598,"PERU NACION","PARTIDO POLÍTICO",3979,0.00663,"2018","1"
"1013","JUNIN",936888,0.77564874,726696,600598,"VOTOS NULOS",NA,67899,0.11305,"2018","1"
"1014","JUNIN",936888,0.77564874,726696,600598,"VOTOS EN BLANCO",NA,58199,0.0969,"2018","1"
"1015","LA LIBERTAD",1372611,0.79249256,1087784,842788,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",275980,0.32746,"2018","1"
"1016","LA LIBERTAD",1372611,0.79249256,1087784,842788,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",138750,0.16463,"2018","1"
"1017","LA LIBERTAD",1372611,0.79249256,1087784,842788,"FUERZA POPULAR","PARTIDO POLÍTICO",69300,0.08223,"2018","1"
"1018","LA LIBERTAD",1372611,0.79249256,1087784,842788,"TODOS POR EL PERU","PARTIDO POLÍTICO",68561,0.08135,"2018","1"
"1019","LA LIBERTAD",1372611,0.79249256,1087784,842788,"SUMATE","MOVIMIENTO REGIONAL",64434,0.07645,"2018","1"
"1020","LA LIBERTAD",1372611,0.79249256,1087784,842788,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",48956,0.05809,"2018","1"
"1021","LA LIBERTAD",1372611,0.79249256,1087784,842788,"ACCION POPULAR","PARTIDO POLÍTICO",45693,0.05422,"2018","1"
"1022","LA LIBERTAD",1372611,0.79249256,1087784,842788,"NUEVA LIBERTAD","MOVIMIENTO REGIONAL",37857,0.04492,"2018","1"
"1023","LA LIBERTAD",1372611,0.79249256,1087784,842788,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",22469,0.02666,"2018","1"
"1024","LA LIBERTAD",1372611,0.79249256,1087784,842788,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",19129,0.0227,"2018","1"
"1025","LA LIBERTAD",1372611,0.79249256,1087784,842788,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",12730,0.0151,"2018","1"
"1026","LA LIBERTAD",1372611,0.79249256,1087784,842788,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",8835,0.01048,"2018","1"
"1027","LA LIBERTAD",1372611,0.79249256,1087784,842788,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",8238,0.00977,"2018","1"
"1028","LA LIBERTAD",1372611,0.79249256,1087784,842788,"MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ","MOVIMIENTO REGIONAL",6984,0.00829,"2018","1"
"1029","LA LIBERTAD",1372611,0.79249256,1087784,842788,"PERU NACION","PARTIDO POLÍTICO",6825,0.0081,"2018","1"
"1030","LA LIBERTAD",1372611,0.79249256,1087784,842788,"PERU LIBERTARIO","PARTIDO POLÍTICO",4124,0.00489,"2018","1"
"1031","LA LIBERTAD",1372611,0.79249256,1087784,842788,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",3923,0.00465,"2018","1"
"1032","LA LIBERTAD",1372611,0.79249256,1087784,842788,"VOTOS NULOS",NA,139113,0.16506,"2018","1"
"1033","LA LIBERTAD",1372611,0.79249256,1087784,842788,"VOTOS EN BLANCO",NA,105883,0.12563,"2018","1"
"1034","LAMBAYEQUE",941173,0.80653929,759093,602553,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",252377,0.41885,"2018","1"
"1035","LAMBAYEQUE",941173,0.80653929,759093,602553,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",111633,0.18527,"2018","1"
"1036","LAMBAYEQUE",941173,0.80653929,759093,602553,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",53718,0.08915,"2018","1"
"1037","LAMBAYEQUE",941173,0.80653929,759093,602553,"FUERZA POPULAR","PARTIDO POLÍTICO",37151,0.06166,"2018","1"
"1038","LAMBAYEQUE",941173,0.80653929,759093,602553,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",34093,0.05658,"2018","1"
"1039","LAMBAYEQUE",941173,0.80653929,759093,602553,"ACCION POPULAR","PARTIDO POLÍTICO",32060,0.05321,"2018","1"
"1040","LAMBAYEQUE",941173,0.80653929,759093,602553,"PRIMERO LAMBAYEQUE","MOVIMIENTO REGIONAL",27194,0.04513,"2018","1"
"1041","LAMBAYEQUE",941173,0.80653929,759093,602553,"TODOS POR EL PERU","PARTIDO POLÍTICO",18181,0.03017,"2018","1"
"1042","LAMBAYEQUE",941173,0.80653929,759093,602553,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",9661,0.01603,"2018","1"
"1043","LAMBAYEQUE",941173,0.80653929,759093,602553,"PERUANOS POR EL KAMBIO","PARTIDO POLÍTICO",6976,0.01158,"2018","1"
"1044","LAMBAYEQUE",941173,0.80653929,759093,602553,"VAMOS PERU","PARTIDO POLÍTICO",5894,0.00978,"2018","1"
"1045","LAMBAYEQUE",941173,0.80653929,759093,602553,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",5214,0.00865,"2018","1"
"1046","LAMBAYEQUE",941173,0.80653929,759093,602553,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",4604,0.00764,"2018","1"
"1047","LAMBAYEQUE",941173,0.80653929,759093,602553,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",3797,0.0063,"2018","1"
"1048","LAMBAYEQUE",941173,0.80653929,759093,602553,"VOTOS EN BLANCO",NA,86455,0.14348,"2018","1"
"1049","LAMBAYEQUE",941173,0.80653929,759093,602553,"VOTOS NULOS",NA,70085,0.11631,"2018","1"
"1050","LIMA",735932,0.8301324,610921,484968,"PATRIA JOVEN","MOVIMIENTO REGIONAL",84746,0.17475,"2018","1"
"1051","LIMA",735932,0.8301324,610921,484968,"FUERZA REGIONAL","MOVIMIENTO REGIONAL",73851,0.15228,"2018","1"
"1052","LIMA",735932,0.8301324,610921,484968,"MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA","MOVIMIENTO REGIONAL",60325,0.12439,"2018","1"
"1053","LIMA",735932,0.8301324,610921,484968,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",49867,0.10283,"2018","1"
"1054","LIMA",735932,0.8301324,610921,484968,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",45704,0.09424,"2018","1"
"1055","LIMA",735932,0.8301324,610921,484968,"CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA","MOVIMIENTO REGIONAL",38567,0.07952,"2018","1"
"1056","LIMA",735932,0.8301324,610921,484968,"FUERZA POPULAR","PARTIDO POLÍTICO",34554,0.07125,"2018","1"
"1057","LIMA",735932,0.8301324,610921,484968,"ACCION POPULAR","PARTIDO POLÍTICO",33285,0.06863,"2018","1"
"1058","LIMA",735932,0.8301324,610921,484968,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",12272,0.0253,"2018","1"
"1059","LIMA",735932,0.8301324,610921,484968,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",9703,0.02001,"2018","1"
"1060","LIMA",735932,0.8301324,610921,484968,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",8659,0.01785,"2018","1"
"1061","LIMA",735932,0.8301324,610921,484968,"TODOS POR EL CAMBIO","MOVIMIENTO REGIONAL",8513,0.01755,"2018","1"
"1062","LIMA",735932,0.8301324,610921,484968,"PERU LIBERTARIO","PARTIDO POLÍTICO",5475,0.01129,"2018","1"
"1063","LIMA",735932,0.8301324,610921,484968,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",5221,0.01077,"2018","1"
"1064","LIMA",735932,0.8301324,610921,484968,"SIEMPRE UNIDOS","PARTIDO POLÍTICO",4480,0.00924,"2018","1"
"1065","LIMA",735932,0.8301324,610921,484968,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",3885,0.00801,"2018","1"
"1066","LIMA",735932,0.8301324,610921,484968,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",3624,0.00747,"2018","1"
"1067","LIMA",735932,0.8301324,610921,484968,"PERU NACION","PARTIDO POLÍTICO",2237,0.00461,"2018","1"
"1068","LIMA",735932,0.8301324,610921,484968,"VOTOS EN BLANCO",NA,65803,0.13569,"2018","1"
"1069","LIMA",735932,0.8301324,610921,484968,"VOTOS NULOS",NA,60150,0.12403,"2018","1"
"1070","LORETO",675528,0.69630718,470375,379396,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",129282,0.34076,"2018","1"
"1071","LORETO",675528,0.69630718,470375,379396,"MOVIMIENTO ESPERANZA REGION AMAZONICA","MOVIMIENTO REGIONAL",102497,0.27016,"2018","1"
"1072","LORETO",675528,0.69630718,470375,379396,"MOVIMIENTO INTEGRACION LORETANA","MOVIMIENTO REGIONAL",49687,0.13096,"2018","1"
"1073","LORETO",675528,0.69630718,470375,379396,"ACCION POPULAR","PARTIDO POLÍTICO",19527,0.05147,"2018","1"
"1074","LORETO",675528,0.69630718,470375,379396,"FUERZA POPULAR","PARTIDO POLÍTICO",14933,0.03936,"2018","1"
"1075","LORETO",675528,0.69630718,470375,379396,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",14807,0.03903,"2018","1"
"1076","LORETO",675528,0.69630718,470375,379396,"MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO","MOVIMIENTO REGIONAL",9457,0.02493,"2018","1"
"1077","LORETO",675528,0.69630718,470375,379396,"TODOS POR EL PERU","PARTIDO POLÍTICO",8385,0.0221,"2018","1"
"1078","LORETO",675528,0.69630718,470375,379396,"UNION POR EL PERU","PARTIDO POLÍTICO",8178,0.02156,"2018","1"
"1079","LORETO",675528,0.69630718,470375,379396,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",6934,0.01828,"2018","1"
"1080","LORETO",675528,0.69630718,470375,379396,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",6040,0.01592,"2018","1"
"1081","LORETO",675528,0.69630718,470375,379396,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",4873,0.01284,"2018","1"
"1082","LORETO",675528,0.69630718,470375,379396,"VAMOS PERU","PARTIDO POLÍTICO",3717,0.0098,"2018","1"
"1083","LORETO",675528,0.69630718,470375,379396,"PERU NACION","PARTIDO POLÍTICO",1079,0.00284,"2018","1"
"1084","LORETO",675528,0.69630718,470375,379396,"VOTOS NULOS",NA,45576,0.12013,"2018","1"
"1085","LORETO",675528,0.69630718,470375,379396,"VOTOS EN BLANCO",NA,45403,0.11967,"2018","1"
"1086","MADRE DE DIOS",103724,0.76827928,79689,60033,"FUERZA POR MADRE DE DIOS","MOVIMIENTO REGIONAL",14695,0.24478,"2018","1"
"1087","MADRE DE DIOS",103724,0.76827928,79689,60033,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",13241,0.22056,"2018","1"
"1088","MADRE DE DIOS",103724,0.76827928,79689,60033,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",7678,0.1279,"2018","1"
"1089","MADRE DE DIOS",103724,0.76827928,79689,60033,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",6441,0.10729,"2018","1"
"1090","MADRE DE DIOS",103724,0.76827928,79689,60033,"PERU LIBERTARIO","PARTIDO POLÍTICO",5017,0.08357,"2018","1"
"1091","MADRE DE DIOS",103724,0.76827928,79689,60033,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",3678,0.06127,"2018","1"
"1092","MADRE DE DIOS",103724,0.76827928,79689,60033,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",3667,0.06108,"2018","1"
"1093","MADRE DE DIOS",103724,0.76827928,79689,60033,"PERU NACION","PARTIDO POLÍTICO",2087,0.03476,"2018","1"
"1094","MADRE DE DIOS",103724,0.76827928,79689,60033,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",1653,0.02753,"2018","1"
"1095","MADRE DE DIOS",103724,0.76827928,79689,60033,"UNION POR EL PERU","PARTIDO POLÍTICO",1207,0.02011,"2018","1"
"1096","MADRE DE DIOS",103724,0.76827928,79689,60033,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",669,0.01114,"2018","1"
"1097","MADRE DE DIOS",103724,0.76827928,79689,60033,"TODOS POR EL PERU","PARTIDO POLÍTICO",0,0,"2018","1"
"1098","MADRE DE DIOS",103724,0.76827928,79689,60033,"VOTOS EN BLANCO",NA,10119,0.16856,"2018","1"
"1099","MADRE DE DIOS",103724,0.76827928,79689,60033,"VOTOS NULOS",NA,9537,0.15886,"2018","1"
"1100","MOQUEGUA",140617,0.84033936,118166,90008,"FRENTE DE INTEGRACION REGIONAL MOQUEGUA EMPRENDEDORA FIRME","MOVIMIENTO REGIONAL",37718,0.41905,"2018","1"
"1101","MOQUEGUA",140617,0.84033936,118166,90008,"UNION POR EL PERU","PARTIDO POLÍTICO",19052,0.21167,"2018","1"
"1102","MOQUEGUA",140617,0.84033936,118166,90008,"PERU NACION","PARTIDO POLÍTICO",16922,0.18801,"2018","1"
"1103","MOQUEGUA",140617,0.84033936,118166,90008,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",5188,0.05764,"2018","1"
"1104","MOQUEGUA",140617,0.84033936,118166,90008,"VAMOS PERU","PARTIDO POLÍTICO",2174,0.02415,"2018","1"
"1105","MOQUEGUA",140617,0.84033936,118166,90008,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",2093,0.02325,"2018","1"
"1106","MOQUEGUA",140617,0.84033936,118166,90008,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",2049,0.02276,"2018","1"
"1107","MOQUEGUA",140617,0.84033936,118166,90008,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",1703,0.01892,"2018","1"
"1108","MOQUEGUA",140617,0.84033936,118166,90008,"FUERZA POPULAR","PARTIDO POLÍTICO",1206,0.0134,"2018","1"
"1109","MOQUEGUA",140617,0.84033936,118166,90008,"PERU LIBERTARIO","PARTIDO POLÍTICO",978,0.01087,"2018","1"
"1110","MOQUEGUA",140617,0.84033936,118166,90008,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",925,0.01028,"2018","1"
"1111","MOQUEGUA",140617,0.84033936,118166,90008,"VOTOS EN BLANCO",NA,17731,0.19699,"2018","1"
"1112","MOQUEGUA",140617,0.84033936,118166,90008,"VOTOS NULOS",NA,10427,0.11585,"2018","1"
"1113","PASCO",193519,0.74846914,144843,120399,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",28283,0.23491,"2018","1"
"1114","PASCO",193519,0.74846914,144843,120399,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",21540,0.17891,"2018","1"
"1115","PASCO",193519,0.74846914,144843,120399,"PASCO VERDE","MOVIMIENTO REGIONAL",17399,0.14451,"2018","1"
"1116","PASCO",193519,0.74846914,144843,120399,"PERUANOS POR EL KAMBIO","PARTIDO POLÍTICO",13726,0.114,"2018","1"
"1117","PASCO",193519,0.74846914,144843,120399,"FRENTE ANDINO AMAZONICO","MOVIMIENTO REGIONAL",10712,0.08897,"2018","1"
"1118","PASCO",193519,0.74846914,144843,120399,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",10249,0.08513,"2018","1"
"1119","PASCO",193519,0.74846914,144843,120399,"PASCO DIGNIDAD","MOVIMIENTO REGIONAL",7934,0.0659,"2018","1"
"1120","PASCO",193519,0.74846914,144843,120399,"ACCION POPULAR","PARTIDO POLÍTICO",6751,0.05607,"2018","1"
"1121","PASCO",193519,0.74846914,144843,120399,"TODOS POR EL PERU","PARTIDO POLÍTICO",3805,0.0316,"2018","1"
"1122","PASCO",193519,0.74846914,144843,120399,"VOTOS EN BLANCO",NA,12914,0.10726,"2018","1"
"1123","PASCO",193519,0.74846914,144843,120399,"VOTOS NULOS",NA,11530,0.09576,"2018","1"
"1124","PIURA",1341718,0.81149094,1088792,840546,"REGION PARA TODOS","MOVIMIENTO REGIONAL",187822,0.22345,"2018","1"
"1125","PIURA",1341718,0.81149094,1088792,840546,"MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL","MOVIMIENTO REGIONAL",165116,0.19644,"2018","1"
"1126","PIURA",1341718,0.81149094,1088792,840546,"MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD","MOVIMIENTO REGIONAL",116192,0.13823,"2018","1"
"1127","PIURA",1341718,0.81149094,1088792,840546,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",102793,0.12229,"2018","1"
"1128","PIURA",1341718,0.81149094,1088792,840546,"MOVIMIENTO DE DESARROLLO LOCAL MODELO REGION PIURA","MOVIMIENTO REGIONAL",84715,0.10079,"2018","1"
"1129","PIURA",1341718,0.81149094,1088792,840546,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",56807,0.06758,"2018","1"
"1130","PIURA",1341718,0.81149094,1088792,840546,"ACCION POPULAR","PARTIDO POLÍTICO",34882,0.0415,"2018","1"
"1131","PIURA",1341718,0.81149094,1088792,840546,"FUERZA POPULAR","PARTIDO POLÍTICO",24973,0.02971,"2018","1"
"1132","PIURA",1341718,0.81149094,1088792,840546,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",18754,0.02231,"2018","1"
"1133","PIURA",1341718,0.81149094,1088792,840546,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",17414,0.02072,"2018","1"
"1134","PIURA",1341718,0.81149094,1088792,840546,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",12307,0.01464,"2018","1"
"1135","PIURA",1341718,0.81149094,1088792,840546,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",7123,0.00847,"2018","1"
"1136","PIURA",1341718,0.81149094,1088792,840546,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",5994,0.00713,"2018","1"
"1137","PIURA",1341718,0.81149094,1088792,840546,"VAMOS PERU","PARTIDO POLÍTICO",3511,0.00418,"2018","1"
"1138","PIURA",1341718,0.81149094,1088792,840546,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",2143,0.00255,"2018","1"
"1139","PIURA",1341718,0.81149094,1088792,840546,"VOTOS EN BLANCO",NA,131077,0.15594,"2018","1"
"1140","PIURA",1341718,0.81149094,1088792,840546,"VOTOS NULOS",NA,117169,0.1394,"2018","1"
"1141","PUNO",901482,0.83800342,755445,599882,"MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA)","MOVIMIENTO REGIONAL",261219,0.43545,"2018","1"
"1142","PUNO",901482,0.83800342,755445,599882,"FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO","MOVIMIENTO REGIONAL",97367,0.16231,"2018","1"
"1143","PUNO",901482,0.83800342,755445,599882,"PODER ANDINO","MOVIMIENTO REGIONAL",63696,0.10618,"2018","1"
"1144","PUNO",901482,0.83800342,755445,599882,"MORAL Y DESARROLLO","MOVIMIENTO REGIONAL",51358,0.08561,"2018","1"
"1145","PUNO",901482,0.83800342,755445,599882,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",31784,0.05298,"2018","1"
"1146","PUNO",901482,0.83800342,755445,599882,"ACCION POPULAR","PARTIDO POLÍTICO",31226,0.05205,"2018","1"
"1147","PUNO",901482,0.83800342,755445,599882,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",29498,0.04917,"2018","1"
"1148","PUNO",901482,0.83800342,755445,599882,"PODER DEMOCRATICO REGIONAL","MOVIMIENTO REGIONAL",28582,0.04765,"2018","1"
"1149","PUNO",901482,0.83800342,755445,599882,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",5152,0.00859,"2018","1"
"1150","PUNO",901482,0.83800342,755445,599882,"VOTOS EN BLANCO",NA,80367,0.13397,"2018","1"
"1151","PUNO",901482,0.83800342,755445,599882,"VOTOS NULOS",NA,75196,0.12535,"2018","1"
"1152","SAN MARTIN",610097,0.77589629,473372,375787,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",107364,0.2857,"2018","1"
"1153","SAN MARTIN",610097,0.77589629,473372,375787,"ACCION REGIONAL","MOVIMIENTO REGIONAL",79060,0.21039,"2018","1"
"1154","SAN MARTIN",610097,0.77589629,473372,375787,"ACCION POPULAR","PARTIDO POLÍTICO",60406,0.16075,"2018","1"
"1155","SAN MARTIN",610097,0.77589629,473372,375787,"NUEVA AMAZONIA","MOVIMIENTO REGIONAL",41886,0.11146,"2018","1"
"1156","SAN MARTIN",610097,0.77589629,473372,375787,"VAMOS PERU","PARTIDO POLÍTICO",27273,0.07258,"2018","1"
"1157","SAN MARTIN",610097,0.77589629,473372,375787,"FUERZA POPULAR","PARTIDO POLÍTICO",22243,0.05919,"2018","1"
"1158","SAN MARTIN",610097,0.77589629,473372,375787,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",14516,0.03863,"2018","1"
"1159","SAN MARTIN",610097,0.77589629,473372,375787,"MAS SAN MARTIN","MOVIMIENTO REGIONAL",12002,0.03194,"2018","1"
"1160","SAN MARTIN",610097,0.77589629,473372,375787,"UNION POR EL PERU","PARTIDO POLÍTICO",8570,0.02281,"2018","1"
